date,Price
06/25/2020,9247.5
06/25/2021,31594
06/26/2012,6.4
06/26/2013,104
06/26/2014,582.7
06/26/2015,242.9
06/26/2016,625.4
06/26/2017,2446.1
06/26/2018,6082.1
06/26/2019,13063.8
06/26/2020,9160
06/26/2021,32243.4
06/27/2012,6.7
06/27/2013,101.7
06/27/2014,602.2
06/27/2015,250.7
06/27/2016,644.7
06/27/2017,2583.8
06/27/2018,6154.9
06/27/2019,11287.8
06/27/2020,9008.3
06/27/2021,34678.5
06/28/2012,6.6
06/28/2013,94.7
06/28/2014,597.6
06/28/2015,248.9
06/28/2016,644.9
06/28/2017,2577.7
06/28/2018,5883.5
06/28/2019,12409.1
06/28/2020,9124
06/28/2021,34475.9
06/29/2012,6.7
06/29/2013,95
06/29/2014,601.1
06/29/2015,257
06/29/2016,636.5
06/29/2017,2558.4
06/29/2018,6213.3
06/29/2019,11906.5
06/29/2020,9185.4
06/29/2021,35834.7
06/30/2012,6.7
06/30/2013,97.5
06/30/2014,635.1
06/30/2015,264.1
06/30/2016,670
06/30/2017,2480.6
06/30/2018,6398.9
06/30/2019,10818.6
06/30/2020,9135.4
06/30/2021,35026.9
07/13/2012,7.7
07/13/2013,98.3
07/13/2014,628
07/13/2015,290.4
07/13/2016,661.2
07/13/2017,2362.4
07/13/2018,6230.2
07/13/2019,11364.9
07/13/2020,9243.6
07/13/2021,32728.1
07/14/2012,7.5
07/14/2013,94.4
07/14/2014,618.3
07/14/2015,287
07/14/2016,657.3
07/14/2017,2234.2
07/14/2018,6254.8
07/14/2019,10200.1
07/14/2020,9253.4
07/14/2021,32820.7
07/15/2012,7.6
07/15/2013,98.9
07/15/2014,619.6
07/15/2015,283.4
07/15/2016,664.2
07/15/2017,1975.1
07/15/2018,6362.9
07/15/2019,10845.9
07/15/2020,9198.7
07/15/2021,31840.5
07/16/2012,8.5
07/16/2013,97.1
07/16/2014,614.8
07/16/2015,276.6
07/16/2016,660.7
07/16/2017,1914.1
07/16/2018,6729.9
07/16/2019,9424.8
07/16/2020,9135.3
07/16/2021,31394
07/17/2012,8.8
07/17/2013,98.5
07/17/2014,626.6
07/17/2015,279.6
07/17/2016,676.3
07/17/2017,2233.4
07/17/2018,7322
07/17/2019,9723.2
07/17/2020,9155.8
07/17/2021,31518.6
07/18/2012,9.1
07/18/2013,90.1
07/18/2014,627.5
07/18/2015,274
07/18/2016,670.4
07/18/2017,2320.2
07/18/2018,7383.6
07/18/2019,10651.4
07/18/2020,9170.2
07/18/2021,31785.4
07/19/2012,8.9
07/19/2013,92
07/19/2014,627
07/19/2015,273.2
07/19/2016,671.1
07/19/2017,2282.6
07/19/2018,7477.5
07/19/2019,10571.5
07/19/2020,9208
07/19/2021,30837.2
07/20/2012,8.5
07/20/2013,89.8
07/20/2014,621
07/20/2015,277.7
07/20/2016,664.4
07/20/2017,2866
07/20/2018,7339.4
07/20/2019,10826.7
07/20/2020,9162.4
07/20/2021,29793.8
07/21/2012,8.9
07/21/2013,92
07/21/2014,625.1
07/21/2015,275.1
07/21/2016,664.6
07/21/2017,2675.1
07/21/2018,7408.7
07/21/2019,10714.4
07/21/2020,9387.3
07/21/2021,32131.4
07/22/2012,8.4
07/22/2013,91.6
07/22/2014,622.5
07/22/2015,276.5
07/22/2016,651.1
07/22/2017,2836.5
07/22/2018,7412.3
07/22/2019,10412.5
07/22/2020,9513.7
07/22/2021,32298.9
07/23/2012,8.4
07/23/2013,95.6
07/23/2014,621.7
07/23/2015,275.5
07/23/2016,655.2
07/23/2017,2756.6
07/23/2018,7723
07/23/2019,9888.7
07/23/2020,9599.6
07/23/2021,33603.3
07/24/2012,8.6
07/24/2013,95.1
07/24/2014,601.9
07/24/2015,288.4
07/24/2016,659.3
07/24/2017,2763.4
07/24/2018,8407
07/24/2019,9804.3
07/24/2020,9546.4
07/24/2021,33824.8
07/25/2012,8.8
07/25/2013,96.9
07/25/2014,600.5
07/25/2015,288.7
07/25/2016,654
07/25/2017,2582.6
07/25/2018,8173.7
07/25/2019,9945.3
07/25/2020,9704.1
07/25/2021,35391.1
07/26/2012,8.9
07/26/2013,96
07/26/2014,596
07/26/2015,291.8
07/26/2016,654.4
07/26/2017,2559.2
07/26/2018,7937
07/26/2019,9831
07/26/2020,9932.5
07/26/2021,37276.6
07/27/2012,8.9
07/27/2013,94.4
07/27/2014,595
07/27/2015,293
07/27/2016,654.5
07/27/2017,2691.9
07/27/2018,8187.4
07/27/2019,9492.1
07/27/2020,11022.8
07/27/2021,39452
07/28/2012,8.9
07/28/2013,98.8
07/28/2014,587.9
07/28/2015,293.7
07/28/2016,654.1
07/28/2017,2806.8
07/28/2018,8234.1
07/28/2019,9727.8
07/28/2020,10908.5
07/28/2021,40003.2
07/29/2012,8.7
07/29/2013,101.5
07/29/2014,585.8
07/29/2015,288.4
07/29/2016,655.4
07/29/2017,2733.5
07/29/2018,8215.6
07/29/2019,9580.9
07/29/2020,11105.9
07/29/2021,40001.4
07/30/2012,9.1
07/30/2013,108
07/30/2014,564.6
07/30/2015,287
07/30/2016,654.7
07/30/2017,2766.5
07/30/2018,8177.1
07/30/2019,9580.7
07/30/2020,11096.2
07/30/2021,42203.4
07/31/2012,9.4
07/31/2013,106.2
07/31/2014,589.5
07/31/2015,283.7
07/31/2016,621.9
07/31/2017,2883.3
07/31/2018,7729.4
07/31/2019,10082
07/31/2020,11333.4
07/31/2021,41553.7
08/13/2012,12
08/13/2013,109.6
08/13/2014,542.1
08/13/2015,263.4
08/13/2016,584.6
08/13/2017,4062.6
08/13/2018,6255.3
08/13/2019,10892.9
08/13/2020,11770.9
08/13/2021,47809.1
08/14/2012,12.2
08/14/2013,112.6
08/14/2014,504.8
08/14/2015,265
08/14/2016,569.1
08/14/2017,4327.9
08/14/2018,6190.2
08/14/2019,10049.4
08/14/2020,11750.8
08/14/2021,47081.5
08/15/2012,13.3
08/15/2013,110
08/15/2014,496.5
08/15/2015,260.5
08/15/2016,567
08/15/2017,4161.7
08/15/2018,6256.9
08/15/2019,10303.4
08/15/2020,11845.3
08/15/2021,46991.3
08/16/2012,13.5
08/16/2013,109
08/16/2014,522
08/16/2015,257.1
08/16/2016,580.2
08/16/2017,4387.4
08/16/2018,6306.7
08/16/2019,10335.6
08/16/2020,11899
08/16/2021,45996.3
08/17/2012,11.6
08/17/2013,112.8
08/17/2014,485.5
08/17/2015,257.1
08/17/2016,572.3
08/17/2017,4278.9
08/17/2018,6581.7
08/17/2019,10218.1
08/17/2020,12282.6
08/17/2021,44691.6
08/18/2012,11.6
08/18/2013,113.4
08/18/2014,462.2
08/18/2015,246.7
08/18/2016,573.4
08/18/2017,4105.4
08/18/2018,6379.1
08/18/2019,10312.7
08/18/2020,11947.6
08/18/2021,44723.8
08/19/2012,8
08/19/2013,118.5
08/19/2014,485.1
08/19/2015,226
08/19/2016,574.6
08/19/2017,4150.5
08/19/2018,6481.5
08/19/2019,10910.7
08/19/2020,11750.2
08/19/2021,46755.9
08/20/2012,10.1
08/20/2013,121.2
08/20/2014,516.8
08/20/2015,234.7
08/20/2016,582.6
08/20/2017,4066.6
08/20/2018,6268.1
08/20/2019,10752.6
08/20/2020,11856.9
08/20/2021,49324
08/21/2012,9.9
08/21/2013,123.3
08/21/2014,517.9
08/21/2015,232.4
08/21/2016,580.7
08/21/2017,4005.1
08/21/2018,6482.2
08/21/2019,10141.5
08/21/2020,11529.2
08/21/2021,48875.8
08/22/2012,9.8
08/22/2013,122
08/22/2014,516.1
08/22/2015,229.5
08/22/2016,587.5
08/22/2017,4089.7
08/22/2018,6359.6
08/22/2019,10105
08/22/2020,11661.3
08/22/2021,49254.5
08/23/2012,10.1
08/23/2013,118.5
08/23/2014,497.7
08/23/2015,226.8
08/23/2016,583.6
08/23/2017,4141.1
08/23/2018,6521.2
08/23/2019,10388.7
08/23/2020,11641.6
08/23/2021,49539.7
08/24/2012,10.6
08/24/2013,119.6
08/24/2014,509.7
08/24/2015,211.4
08/24/2016,579.7
08/24/2017,4318.4
08/24/2018,6680.4
08/24/2019,10131
08/24/2020,11753.5
08/24/2021,47714.7
08/25/2012,10.5
08/25/2013,122.1
08/25/2014,502.9
08/25/2015,220.5
08/25/2016,578
08/25/2017,4364.4
08/25/2018,6734.8
08/25/2019,10136.3
08/25/2020,11324.8
08/25/2021,48994.5
08/26/2012,10.6
08/26/2013,120.1
08/26/2014,512.6
08/26/2015,225
08/26/2016,579.4
08/26/2017,4352.3
08/26/2018,6712.7
08/26/2019,10371.8
08/26/2020,11462.3
08/26/2021,46831.6
08/27/2012,10.9
08/27/2013,131.3
08/27/2014,515.2
08/27/2015,222.7
08/27/2016,570.3
08/27/2017,4345.8
08/27/2018,6897.6
08/27/2019,10184.8
08/27/2020,11327.4
08/27/2021,49064.3
08/28/2012,10.9
08/28/2013,128.8
08/28/2014,510.8
08/28/2015,231.6
08/28/2016,575
08/28/2017,4390.3
08/28/2018,7074.6
08/28/2019,9729.4
08/28/2020,11527.4
08/28/2021,48897.1
08/29/2012,10.9
08/29/2013,129.3
08/29/2014,512.6
08/29/2015,228.5
08/29/2016,574.2
08/29/2017,4597.3
08/29/2018,7029.1
08/29/2019,9491
08/29/2020,11468.1
08/29/2021,48777.4
08/30/2012,10.8
08/30/2013,138
08/30/2014,506
08/30/2015,228.4
08/30/2016,577.3
08/30/2017,4583
08/30/2018,6993.7
08/30/2019,9585.4
08/30/2020,11702
08/30/2021,46992.7
08/31/2012,10.2
08/31/2013,141
08/31/2014,481.8
08/31/2015,229.5
08/31/2016,573.9
08/31/2017,4735.1
08/31/2018,7033.8
08/31/2019,9594.4
08/31/2020,11644.2
08/31/2021,47130.4
09/13/2012,11.4
09/13/2013,140.7
09/13/2014,478.2
09/13/2015,230.2
09/13/2016,608.6
09/13/2017,3870.3
09/13/2018,6482.9
09/13/2019,10342.1
09/13/2020,10326
09/13/2021,44949.5
09/14/2012,11.7
09/14/2013,136.7
09/14/2014,477.7
09/14/2015,229.9
09/14/2016,609.5
09/14/2017,3243.1
09/14/2018,6483.7
09/14/2019,10337.3
09/14/2020,10675.3
09/14/2021,47077.5
09/15/2012,11.8
09/15/2013,138.3
09/15/2014,477.7
09/15/2015,229.5
09/15/2016,608.1
09/15/2017,3713.8
09/15/2018,6519
09/15/2019,10311.5
09/15/2020,10785.3
09/15/2021,48130.6
09/16/2012,11.9
09/16/2013,139.4
09/16/2014,466.8
09/16/2015,228.6
09/16/2016,607.8
09/16/2017,3698.9
09/16/2018,6500.2
09/16/2019,10255.5
09/16/2020,10949.5
09/16/2021,47748
09/17/2012,11.9
09/17/2013,139.1
09/17/2014,461.1
09/17/2015,232.7
09/17/2016,607.1
09/17/2017,3689.6
09/17/2018,6251.9
09/17/2019,10195.7
09/17/2020,10941.3
09/17/2021,47282.8
09/18/2012,12.3
09/18/2013,140.4
09/18/2014,424.3
09/18/2015,232.2
09/18/2016,610.7
09/18/2017,4100.3
09/18/2018,6342
09/18/2019,10164.7
09/18/2020,10933
09/18/2021,48306.7
09/19/2012,12.6
09/19/2013,135.1
09/19/2014,397.7
09/19/2015,231.1
09/19/2016,609.8
09/19/2017,3908
09/19/2018,6390.4
09/19/2019,10250.5
09/19/2020,11081.8
09/19/2021,47238.7
09/20/2012,12.3
09/20/2013,133.8
09/20/2014,411.5
09/20/2015,231.1
09/20/2016,609.2
09/20/2017,3882.2
09/20/2018,6489.2
09/20/2019,10172.7
09/20/2020,10921.5
09/20/2021,42870.6
09/21/2012,12.4
09/21/2013,134.4
09/21/2014,401.6
09/21/2015,226.3
09/21/2016,597.2
09/21/2017,3617.3
09/21/2018,6766.7
09/21/2019,9993
09/21/2020,10416.8
09/21/2021,40651.3
09/22/2012,12.2
09/22/2013,134
09/22/2014,404.1
09/22/2015,230
09/22/2016,595.6
09/22/2017,3600.8
09/22/2018,6729.6
09/22/2019,10031.6
09/22/2020,10531.5
09/22/2021,43551.6
09/23/2012,12.2
09/23/2013,133.4
09/23/2014,436.9
09/23/2015,229.9
09/23/2016,602.9
09/23/2017,3788
09/23/2018,6704.1
09/23/2019,9702.2
09/23/2020,10237.3
09/23/2021,44869.2
09/24/2012,12.1
09/24/2013,134.8
09/24/2014,423.8
09/24/2015,233.8
09/24/2016,602.6
09/24/2017,3667.5
09/24/2018,6584.1
09/24/2019,8513.9
09/24/2020,10739.4
09/24/2021,42819.9
09/25/2012,12.2
09/25/2013,135
09/25/2014,412.3
09/25/2015,235
09/25/2016,601.5
09/25/2017,3932.8
09/25/2018,6445.1
09/25/2019,8432.4
09/25/2020,10688.8
09/25/2021,42686.8
09/26/2012,12.3
09/26/2013,137.1
09/26/2014,404.5
09/26/2015,234.3
09/26/2016,606.5
09/26/2017,3892.7
09/26/2018,6468.1
09/26/2019,8063.8
09/26/2020,10727.9
09/26/2021,43203.4
09/27/2012,12.3
09/27/2013,138.9
09/27/2014,399
09/27/2015,232.5
09/27/2016,605.5
09/27/2017,4212.2
09/27/2018,6689.2
09/27/2019,8184.9
09/27/2020,10776.2
09/27/2021,42172.6
09/28/2012,12.4
09/28/2013,142.5
09/28/2014,379.1
09/28/2015,238.9
09/28/2016,604.7
09/28/2017,4195.6
09/28/2018,6636
09/28/2019,8208.5
09/28/2020,10693.2
09/28/2021,41022.3
09/29/2012,12.4
09/29/2013,143.9
09/29/2014,376.8
09/29/2015,236.7
09/29/2016,604.7
09/29/2017,4172.8
09/29/2018,6603.9
09/29/2019,8049.1
09/29/2020,10840.9
09/29/2021,41536.8
09/30/2012,12.4
09/30/2013,141.9
09/30/2014,388.2
09/30/2015,235.9
09/30/2016,608.1
09/30/2017,4360.6
09/30/2018,6635.2
09/30/2019,8284.3
09/30/2020,10776.1
09/30/2021,43823.3
10/13/2012,11.9
10/13/2013,147.5
10/13/2014,387.3
10/13/2015,248.8
10/13/2016,635.6
10/13/2017,5637.3
10/13/2018,6321.7
10/13/2019,8281.5
10/13/2020,11423.8
10/13/2021,57380.1
10/14/2012,11.7
10/14/2013,151.4
10/14/2014,397.1
10/14/2015,252.3
10/14/2016,637.9
10/14/2017,5824.7
10/14/2018,6326.8
10/14/2019,8353.3
10/14/2020,11420.4
10/14/2021,57345.8
10/15/2012,11.8
10/15/2013,158.1
10/15/2014,393.2
10/15/2015,254.4
10/15/2016,637
10/15/2017,5688.1
10/15/2018,6699.8
10/15/2019,8167.2
10/15/2020,11503
10/15/2021,61672.5
10/16/2012,11.9
10/16/2013,152.8
10/16/2014,379.8
10/16/2015,262.9
10/16/2016,640.1
10/16/2017,5759.3
10/16/2018,6705.3
10/16/2019,8000.4
10/16/2020,11322
10/16/2021,60861.1
10/17/2012,11.8
10/17/2013,157.6
10/17/2014,380.5
10/17/2015,269.6
10/17/2016,637.4
10/17/2017,5598.6
10/17/2018,6686.6
10/17/2019,8073.3
10/17/2020,11362.1
10/17/2021,61527.5
10/18/2012,11.9
10/18/2013,168.3
10/18/2014,390.9
10/18/2015,261.7
10/18/2016,635.3
10/18/2017,5575.8
10/18/2018,6574.1
10/18/2019,7948.5
10/18/2020,11506.9
10/18/2021,62056.3
10/19/2012,11.7
10/19/2013,183.1
10/19/2014,387.3
10/19/2015,263.8
10/19/2016,629.1
10/19/2017,5698.6
10/19/2018,6512
10/19/2019,7957.3
10/19/2020,11753.4
10/19/2021,64278.5
10/20/2012,11.7
10/20/2013,186.1
10/20/2014,380.4
10/20/2015,269.8
10/20/2016,628.3
10/20/2017,5993.1
10/20/2018,6572.2
10/20/2019,8223.4
10/20/2020,11913.5
10/20/2021,65979.1
10/21/2012,11.6
10/21/2013,192.8
10/21/2014,382.4
10/21/2015,267.1
10/21/2016,630.5
10/21/2017,6006.6
10/21/2018,6583
10/21/2019,8208.2
10/21/2020,12808.7
10/21/2021,62210.2
10/22/2012,11.7
10/22/2013,203
10/22/2014,378.9
10/22/2015,274.4
10/22/2016,655.5
10/22/2017,5982.9
10/22/2018,6555.8
10/22/2019,8031.4
10/22/2020,12974.6
10/22/2021,60690.3
10/23/2012,11.6
10/23/2013,228
10/23/2014,355.8
10/23/2015,276.9
10/23/2016,653
10/23/2017,5903.6
10/23/2018,6528.7
10/23/2019,7477
10/23/2020,12934.1
10/23/2021,61312.5
10/24/2012,11.6
10/24/2013,207
10/24/2014,355.1
10/24/2015,282.6
10/24/2016,650.5
10/24/2017,5513.1
10/24/2018,6530.7
10/24/2019,7422.7
10/24/2020,13117.2
10/24/2021,60866.5
10/25/2012,10.9
10/25/2013,197.9
10/25/2014,346.7
10/25/2015,287.9
10/25/2016,651
10/25/2017,5734
10/25/2018,6507
10/25/2019,8658.3
10/25/2020,13032.2
10/25/2021,63067
10/26/2012,10.2
10/26/2013,188.6
10/26/2014,348.7
10/26/2015,285.1
10/26/2016,674.7
10/26/2017,5887.6
10/26/2018,6510
10/26/2019,9230.6
10/26/2020,13061.6
10/26/2021,60310.8
10/27/2012,10.3
10/27/2013,206.9
10/27/2014,350.1
10/27/2015,294.7
10/27/2016,682.3
10/27/2017,5764.6
10/27/2018,6494.2
10/27/2019,9529.6
10/27/2020,13657.8
10/27/2021,58438.1
10/28/2012,10.7
10/28/2013,206.9
10/28/2014,351.1
10/28/2015,303.5
10/28/2016,686.2
10/28/2017,5726.6
10/28/2018,6486.1
10/28/2019,9207.2
10/28/2020,13278.9
10/28/2021,60582.5
10/29/2012,10.6
10/29/2013,216
10/29/2014,335.1
10/29/2015,313.6
10/29/2016,715
10/29/2017,6147.5
10/29/2018,6335
10/29/2019,9411.3
10/29/2020,13457.2
10/29/2021,62242.8
10/30/2012,10.9
10/30/2013,208
10/30/2014,344.9
10/30/2015,327.1
10/30/2016,697.3
10/30/2017,6124.3
10/30/2018,6325.7
10/30/2019,9157.9
10/30/2020,13559.9
10/30/2021,61840.1
10/31/2012,11.2
10/31/2013,211.2
10/31/2014,337.9
10/31/2015,311.2
10/31/2016,698.7
10/31/2017,6451.2
10/31/2018,6365.9
10/31/2019,9152.6
10/31/2020,13797.3
10/31/2021,61309.6
11/13/2012,10.9
11/13/2013,434.9
11/13/2014,428.7
11/13/2015,333.8
11/13/2016,702
11/13/2017,6522.5
11/13/2018,6429.2
11/13/2019,8783.1
11/13/2020,16324.2
11/13/2021,64398.6
11/14/2012,10.9
11/14/2013,433.4
11/14/2014,396.5
11/14/2015,331.8
11/14/2016,704.6
11/14/2017,6597.1
11/14/2018,5842.4
11/14/2019,8661.2
11/14/2020,16071
11/14/2021,65508.2
11/15/2012,11.2
11/15/2013,433.9
11/15/2014,374.9
11/15/2015,317.5
11/15/2016,711.1
11/15/2017,7283.2
11/15/2018,5718.9
11/15/2019,8476.3
11/15/2020,15953
11/15/2021,63597.9
11/16/2012,11.8
11/16/2013,462
11/16/2014,385.6
11/16/2015,330.2
11/16/2016,740.3
11/16/2017,7853.7
11/16/2018,5636.2
11/16/2019,8497.3
11/16/2020,16715.8
11/16/2021,60089.1
11/17/2012,11.8
11/17/2013,528.3
11/17/2014,384.7
11/17/2015,333.9
11/17/2016,737.5
11/17/2017,7700
11/17/2018,5621.8
11/17/2019,8509.8
11/17/2020,17662.3
11/17/2021,60367.8
11/18/2012,11.6
11/18/2013,785.4
11/18/2014,379.2
11/18/2015,335.9
11/18/2016,747
11/18/2017,7780.9
11/18/2018,5658.3
11/18/2019,8208.4
11/18/2020,17774.6
11/18/2021,56955.3
11/19/2012,11.8
11/19/2013,645.7
11/19/2014,381.4
11/19/2015,325
11/19/2016,747.9
11/19/2017,8042.6
11/19/2018,4883.8
11/19/2019,8145.7
11/19/2020,17803.5
11/19/2021,58083.4
11/20/2012,11.7
11/20/2013,638
11/20/2014,357.3
11/20/2015,321.1
11/20/2016,728.5
11/20/2017,8244.7
11/20/2018,4524.6
11/20/2019,8099.3
11/20/2020,18675.2
11/20/2021,59717.6
11/21/2012,11.8
11/21/2013,764.9
11/21/2014,351.8
11/21/2015,324.7
11/21/2016,736.2
11/21/2017,8100
11/21/2018,4638.7
11/21/2019,7627.9
11/21/2020,18687.2
11/21/2021,58714.3
11/22/2012,12.4
11/22/2013,802
11/22/2014,352
11/22/2015,322.8
11/22/2016,749.3
11/22/2017,8234.5
11/22/2018,4356
11/22/2019,7272.5
11/22/2020,18412.9
11/22/2021,56308.8
11/23/2012,12.4
11/23/2013,832.5
11/23/2014,365.9
11/23/2015,322.1
11/23/2016,741.1
11/23/2017,8013.4
11/23/2018,4398
11/23/2019,7324.1
11/23/2020,18379.6
11/23/2021,57573.2
11/24/2012,12.4
11/24/2013,795
11/24/2014,378.9
11/24/2015,318.4
11/24/2016,735.3
11/24/2017,8200.8
11/24/2018,3920.4
11/24/2019,6924.7
11/24/2020,19152.6
11/24/2021,57171.7
11/25/2012,12.5
11/25/2013,830
11/25/2014,376.4
11/25/2015,327.5
11/25/2016,740.4
11/25/2017,8754.7
11/25/2018,4062.2
11/25/2019,7115.6
11/25/2020,18723
11/25/2021,58935.1
11/26/2012,12.3
11/26/2013,970
11/26/2014,365.4
11/26/2015,353.7
11/26/2016,734.1
11/26/2017,9318.4
11/26/2018,3837
11/26/2019,7162.8
11/26/2020,17162
11/26/2021,53730.9
11/27/2012,12.2
11/27/2013,1079.9
11/27/2014,368.8
11/27/2015,359.5
11/27/2016,729.4
11/27/2017,9733.2
11/27/2018,3866.5
11/27/2019,7510.6
11/27/2020,17127.1
11/27/2021,54765.9
11/28/2012,12.4
11/28/2013,1101.4
11/28/2014,377.6
11/28/2015,355.8
11/28/2016,733.3
11/28/2017,9906
11/28/2018,4265.4
11/28/2019,7426.7
11/28/2020,17730.7
11/28/2021,57291.5
11/29/2012,12.4
11/29/2013,1206.9
11/29/2014,376.3
11/29/2015,370.8
11/29/2016,732.6
11/29/2017,9837.9
11/29/2018,4296.5
11/29/2019,7742.7
11/29/2020,18185.5
11/29/2021,57794.8
11/30/2012,12.6
11/30/2013,1205.7
11/30/2014,374.9
11/30/2015,378
11/30/2016,742.5
11/30/2017,9946.8
11/30/2018,4039.7
11/30/2019,7546.6
11/30/2020,19698.1
11/30/2021,56882.9
12/13/2012,13.7
12/13/2013,936.8
12/13/2014,348.2
12/13/2015,434.7
12/13/2016,778.7
12/13/2017,16286.8
12/13/2018,3315.3
12/13/2019,7255.2
12/13/2020,19176.8
12/13/2021,46703.6
12/14/2012,13.6
12/14/2013,908.9
12/14/2014,349.4
12/14/2015,442
12/14/2016,776.5
12/14/2017,16467.9
12/14/2018,3247.8
12/14/2019,7080.8
12/14/2020,19273.8
12/14/2021,48366.5
12/15/2012,13.5
12/15/2013,919.9
12/15/2014,345.4
12/15/2015,462.6
12/15/2016,775.2
12/15/2017,17604.8
12/15/2018,3228.7
12/15/2019,7128.5
12/15/2020,19434.9
12/15/2021,48871.5
12/16/2012,13.3
12/16/2013,759.9
12/16/2014,330.2
12/16/2015,454
12/16/2016,782
12/16/2017,19345.5
12/16/2018,3247.9
12/16/2019,6903.5
12/16/2020,21352.2
12/16/2021,47628.2
12/17/2012,13.3
12/17/2013,715
12/17/2014,320
12/17/2015,455.5
12/17/2016,787.2
12/17/2017,19065.7
12/17/2018,3526.1
12/17/2019,6613.3
12/17/2020,22825.4
12/17/2021,46172.2
12/18/2012,13.3
12/18/2013,541
12/18/2014,310.3
12/18/2015,463.2
12/18/2016,789
12/18/2017,18972.3
12/18/2018,3668
12/18/2019,7276
12/18/2020,23127.9
12/18/2021,46856.2
12/19/2012,13.6
12/19/2013,732
12/19/2014,317.8
12/19/2015,461.2
12/19/2016,789.8
12/19/2017,17523.7
12/19/2018,3687.1
12/19/2019,7165.5
12/19/2020,23844
12/19/2021,46704.5
12/20/2012,13.5
12/20/2013,650
12/20/2014,330.4
12/20/2015,441.8
12/20/2016,799.1
12/20/2017,16462
12/20/2018,4076
12/20/2019,7196.4
12/20/2020,23474.9
12/20/2021,46895.2
12/21/2012,13.5
12/21/2013,640.5
12/21/2014,322.6
12/21/2015,437.6
12/21/2016,829.2
12/21/2017,15632.1
12/21/2018,3850.9
12/21/2019,7156.2
12/21/2020,22728.5
12/21/2021,48902
12/22/2012,13.4
12/22/2013,639.5
12/22/2014,330.8
12/22/2015,437
12/22/2016,860.2
12/22/2017,13665
12/22/2018,3964.4
12/22/2019,7495.8
12/22/2020,23823.2
12/22/2021,48599.7
12/23/2012,13.3
12/23/2013,713.2
12/23/2014,335.3
12/23/2015,442.4
12/23/2016,917.2
12/23/2017,14396.5
12/23/2018,3944.4
12/23/2019,7322.8
12/23/2020,23257.9
12/23/2021,50801
12/24/2012,13.4
12/24/2013,702.8
12/24/2014,322.4
12/24/2015,453
12/24/2016,891.1
12/24/2017,13790
12/24/2018,4026.1
12/24/2019,7268.3
12/24/2020,23736.5
12/24/2021,50786.1
12/25/2012,13.4
12/25/2013,707.3
12/25/2014,319
12/25/2015,454
12/25/2016,891.1
12/25/2017,13833.5
12/25/2018,3762.5
12/25/2019,7224.8
12/25/2020,24689.6
12/25/2021,50406.4
12/26/2012,13.5
12/26/2013,802
12/26/2014,330
12/26/2015,415.4
12/26/2016,898.4
12/26/2017,15756.6
12/26/2018,3793.7
12/26/2019,7210.9
12/26/2020,26454.4
12/26/2021,50779.9
12/27/2012,13.4
12/27/2013,803
12/27/2014,315.3
12/27/2015,422.4
12/27/2016,925.8
12/27/2017,15416.6
12/27/2018,3586.9
12/27/2019,7261.7
12/27/2020,26261.3
12/27/2021,50678.2
12/28/2012,13.4
12/28/2013,762
12/28/2014,316.5
12/28/2015,421.8
12/28/2016,972.2
12/28/2017,14398.7
12/28/2018,3861.6
12/28/2019,7321.5
12/28/2020,27057.8
12/28/2021,47545.2
12/29/2012,13.4
12/29/2013,785
12/29/2014,314.1
12/29/2015,431.9
12/29/2016,971.1
12/29/2017,14392.6
12/29/2018,3706.8
12/29/2019,7397.5
12/29/2020,27376
12/29/2021,46461.7
12/30/2012,13.4
12/30/2013,804.8
12/30/2014,311.3
12/30/2015,427.1
12/30/2016,959
12/30/2017,12531.5
12/30/2018,3815
12/30/2019,7261.8
12/30/2020,28868.7
12/30/2021,47123.3
12/31/2012,13.5
12/31/2013,805.9
12/31/2014,318.2
12/31/2015,430
12/31/2016,963.4
12/31/2017,13850.4
12/31/2018,3709.4
12/31/2019,7196.4
12/31/2020,28949.4
12/31/2021,46219.5
